author/last_played,author/num_games_owned,author/num_reviews,author/playtime_at_review,author/playtime_forever,author/playtime_last_two_weeks,author/steamid,comment_count,hidden_in_steam_china,language,primarily_steam_deck,received_for_free,recommendationid,review,steam_purchase,timestamp_created,timestamp_updated,voted_up,votes_funny,votes_up,weighted_vote_score,written_during_early_access,sentiment,sentiment_category
1727508782,0,11,2460,2848,1283,76561198838484385,0,TRUE,english,FALSE,FALSE,175529701,sex update pls,TRUE,1727002290,1727002290,TRUE,0,1,0.5238095521926879,FALSE,0,neutral
1727512574,0,1,616,1157,1142,76561199090910607,0,TRUE,english,FALSE,FALSE,175676573,sexy as game,TRUE,1727181795,1727181795,TRUE,0,0,0,FALSE,0.05,positive
1727517404,0,1,11556,12348,1534,76561198135059988,0,TRUE,english,FALSE,FALSE,175636775,Shazi gamaya,TRUE,1727121354,1727121354,TRUE,0,0,0,FALSE,0,neutral
1727484578,0,1,4430,4521,3981,76561199769972633,0,TRUE,english,FALSE,FALSE,175910370,shit,TRUE,1727479799,1727479799,TRUE,0,0,0.4853764772415161,FALSE,-0.2,negative
1727459445,1,1,449,490,490,76561199782217920,0,TRUE,english,FALSE,FALSE,175696461,shit,TRUE,1727200729,1727200729,FALSE,0,0,0,FALSE,-0.2,negative
1727354583,16,1,684,960,276,76561199144866474,0,TRUE,english,FALSE,FALSE,175723361,shit game,TRUE,1727235823,1727235823,FALSE,0,0,0,FALSE,-0.3,negative
1727451917,1118,2,22960,23121,207,76561199134727139,0,TRUE,english,FALSE,FALSE,175526314,shit game,TRUE,1726998789,1726998789,FALSE,0,0,0,FALSE,-0.3,negative
1727380626,0,1,8282,8389,690,76561199554985099,0,TRUE,english,FALSE,FALSE,175709136,shit game dont play,TRUE,1727214838,1727214838,FALSE,0,0,0,FALSE,-0.3,negative
1727514711,0,2,15183,15355,3205,76561198404941671,0,TRUE,english,FALSE,FALSE,175853140,Shit game I get banned for defending myself from teamates dont buy play valorant,TRUE,1727410012,1727410012,TRUE,0,0,0,FALSE,-0.3,negative
1727346709,31,3,6767,6821,614,76561199229306521,0,TRUE,english,FALSE,FALSE,175630775,shit game i want a refund,TRUE,1727114848,1727114848,FALSE,0,0,0,FALSE,-0.3,negative
1727382281,0,1,33149,33569,1343,76561199482413213,0,TRUE,english,FALSE,FALSE,175561656,Shit game not good would not recommend. laggy and slave game,TRUE,1727028990,1727028990,FALSE,0,0,0,FALSE,-0.3375,negative
1727469581,152,3,81416,81445,28,76561198999469282,0,TRUE,english,FALSE,FALSE,175900519,"shit game
",TRUE,1727467684,1727467684,FALSE,0,0,0,FALSE,-0.3,negative
1727513202,0,1,4382,4760,4340,76561199771730585,0,TRUE,english,FALSE,FALSE,175822578,"shit game, more cheaters then cs go, the movement is ass, old cs go better",TRUE,1727369531,1727369531,FALSE,0,1,0,FALSE,0.1,positive
1727495756,0,2,24067,24159,335,76561198258931949,0,TRUE,english,FALSE,FALSE,175667632,"shit game, shit players, toxic behaviour, cheaters, dont waste your time on this piece of shit game",TRUE,1727168789,1727168789,FALSE,0,0,0,FALSE,-0.266666667,negative
1727487406,0,1,111424,111843,3002,76561199385734555,0,TRUE,english,FALSE,FALSE,175777918,Shit game. Love it.,TRUE,1727306796,1727306796,TRUE,0,0,0,FALSE,-0.033333333,negative
1727458963,1,1,62349,62352,123,76561199158603313,0,TRUE,english,FALSE,FALSE,175891926,shit nigger,TRUE,1727458864,1727458864,FALSE,0,1,0.5238095521926879,FALSE,-0.2,negative
1727439941,58,3,6500,6530,859,76561199023137403,0,TRUE,english,FALSE,FALSE,175870422,shittest game to ever exist,TRUE,1727438223,1727438223,FALSE,0,0,0,FALSE,-0.4,negative
1727470410,12,3,4374,4429,290,76561199475961601,0,TRUE,english,FALSE,TRUE,175898435,shitti game,TRUE,1727465516,1727465516,FALSE,0,0,0,FALSE,-0.4,negative
1727500400,0,1,61356,63363,3135,76561199158234649,0,TRUE,english,FALSE,FALSE,175464113,"shitty game with no significant update, while valve make millions of dollar from microtransaction",TRUE,1726932200,1726932200,FALSE,0,0,0,FALSE,-0.29375,negative
1727374835,0,1,1236,1353,116,76561197975421636,0,TRUE,english,FALSE,FALSE,175807774,shitty physics...undying 1.6 forever!!,TRUE,1727354973,1727354973,FALSE,0,0,0,FALSE,0,neutral
1727368651,0,4,1474,1935,1091,76561199475516389,0,TRUE,english,FALSE,FALSE,175684443,shoot guy,TRUE,1727189466,1727189466,TRUE,0,0,0,FALSE,0,neutral
1727512551,0,1,37584,39112,7989,76561198421079928,0,TRUE,english,FALSE,FALSE,175785454,"Shoot many things, open many cases, repeat",TRUE,1727319092,1727319092,TRUE,0,1,0.5238095521926879,FALSE,0.3333333333333333,positive
1727410248,76,2,15415,15640,1816,76561198407337911,0,TRUE,english,FALSE,FALSE,175765221,Shots register,TRUE,1727290054,1727290054,TRUE,0,0,0,FALSE,0,neutral
1727256201,0,11,3979,3979,21,76561198883883108,0,TRUE,english,FALSE,FALSE,175734998,"should have made any other sequel first, would have taken dota 3",TRUE,1727256312,1727256312,FALSE,0,0,0,FALSE,0.0625,positive
1727508167,0,2,1544,3488,2863,76561199695558423,0,TRUE,english,FALSE,FALSE,175482138,"Sick Gnarly, but too many cheaters.",TRUE,1726947081,1726947081,TRUE,0,0,0,FALSE,-0.107142857,negative
1727469890,0,4,51753,51845,92,76561198062873549,0,TRUE,english,FALSE,TRUE,175844009,Sigma,TRUE,1727395430,1727395430,TRUE,0,0,0,FALSE,0,neutral
1727510536,6,1,15845,16063,1081,76561199387461385,0,TRUE,english,FALSE,FALSE,175538849,sigma alpha game,TRUE,1727010750,1727010750,TRUE,0,0,0,FALSE,-0.4,negative
1727454643,2,1,1577,1730,1106,76561199763126778,0,TRUE,english,FALSE,TRUE,175761229,sigma game,TRUE,1727285714,1727285714,TRUE,0,0,0,FALSE,-0.4,negative
1727314755,0,7,139666,139934,1173,76561198294511812,0,TRUE,english,FALSE,FALSE,175681782,Skills issue,TRUE,1727186965,1727186965,TRUE,0,0,0,FALSE,0,neutral
1727491930,34,3,10071,10071,344,76561198342104650,0,TRUE,english,FALSE,FALSE,175919180,skins,TRUE,1727492525,1727492525,TRUE,0,0,0,FALSE,0,neutral
1727495891,25,2,67027,67233,3038,76561198983036486,0,TRUE,english,FALSE,FALSE,175895184,Skins,TRUE,1727462126,1727462126,TRUE,0,0,0,FALSE,0,neutral
1727517347,13,2,10715,12423,3238,76561198063294982,0,TRUE,english,FALSE,FALSE,175757830,"Skipped classes thanks to CSGO.

Learned to gamble thanks to CSGO.

Learned to swear in 12 different languages thanks to CSGO.

Became racist thanks to CSGO.

Lost a lot of money thanks to CSGO.

All in all, Ruin your life simulator. 10/10 would recommend if you are trying to kill yourself

Cancer can be cured
but
CSGO community can't be",TRUE,1727282145,1727282145,TRUE,0,0,0,FALSE,0.16666666666666666,positive
1727281779,9,1,18021,18021,27,76561199082244055,0,TRUE,english,FALSE,FALSE,175757297,skurvena sraka pojebana,TRUE,1727281599,1727281599,FALSE,0,0,0,FALSE,0,neutral
1726949149,0,1,1503,1503,56,76561199762785080,0,TRUE,english,FALSE,FALSE,175920848,"smashed my pc and broke it, would play again tho.",TRUE,1727494792,1727494792,TRUE,0,0,0,FALSE,0,neutral
1727466864,0,1,8491,9094,2702,76561199070285249,0,TRUE,english,FALSE,FALSE,175793726,"Smurf acc review; 

Play the game, start with casual then try comp, wingman without prime is hvh and with its still full of hackers. Buy prime. 

I recommend the game if u dont know what to play.",TRUE,1727333878,1727333878,TRUE,0,0,0,FALSE,-0.2375,negative
1727476013,50,7,12905,13560,840,76561198324562810,0,TRUE,english,FALSE,FALSE,175698075,"Sneak, shoot, get headshotted through walls and smokes from beyond. Throw wrong smokes, die to a 12-year-old, and get called 'sucka.' Mute when needed. Its classic. Must try <.<",TRUE,1727202463,1727202463,TRUE,0,0,0,FALSE,-0.166666667,negative
1727435671,9,3,26451,26458,1351,76561199135615043,0,TRUE,english,FALSE,FALSE,175868241,snopp,TRUE,1727435286,1727435286,TRUE,0,0,0,FALSE,0,neutral
1727518669,0,2,23906,24382,2488,76561198957628422,0,TRUE,english,FALSE,FALSE,175708247,SO BAD GAME CUSE WHEN YOU REACH A HIGH REATNG ALL OF PLEAYRS AS A CHEAT TS SO BADDDD,TRUE,1727213741,1727213741,FALSE,0,0,0,FALSE,-0.313333333,negative
1727108771,0,1,3990,4053,401,76561198368242371,0,TRUE,english,FALSE,FALSE,175450611,so good game!,TRUE,1726921869,1726921869,TRUE,0,0,0,FALSE,0.1,positive
1727461892,0,1,12895,13913,2040,76561199537303178,0,TRUE,english,FALSE,TRUE,175494401,"so good that it breaks fourth wall like your pc, 10/10 but you need new monitor and everything every 2 days",TRUE,1726960073,1726960073,TRUE,0,0,0,FALSE,0.27878787878787875,positive
1727272233,0,1,25635,25684,157,76561199134107295,0,TRUE,english,FALSE,FALSE,175745089,"SO SO MANY HACKER THIS GAME,Stupid GM",TRUE,1727270060,1727270060,FALSE,0,0,0,FALSE,0.5,positive
1727504669,0,1,34129,34774,892,76561198169864657,2,TRUE,english,FALSE,FALSE,175490005,sold my dog for a knife,TRUE,1726954933,1726954933,TRUE,1,3,0.565217376,FALSE,0,neutral
1727471456,0,1,466,701,701,76561197979994214,0,TRUE,english,FALSE,FALSE,175827133,"Solid skill based shooter
",TRUE,1727374299,1727374299,TRUE,0,0,0,FALSE,0,neutral
1727517011,0,1,64842,66146,5650,76561199634985585,0,TRUE,english,FALSE,TRUE,175642992,spend thousands of hours to become average;]  cs for life,TRUE,1727128969,1727128969,TRUE,0,0,0,FALSE,0.05,positive
1727398729,0,7,69323,69553,350,76561198251191592,0,TRUE,english,FALSE,FALSE,175479529,Standing your ground on inferno banana as def with a nade and a mag is peak combat,TRUE,1726944621,1726944621,TRUE,0,0,0,FALSE,0,neutral
1727418865,109,3,3723,4109,699,76561198067053838,0,TRUE,english,FALSE,FALSE,175558248,"start with nothing, get something, gamble it all. rinse repeat 50 hours and then do it all again",TRUE,1727025974,1727025974,TRUE,0,0,0,FALSE,0,neutral
1727478140,0,1,3842,3935,528,76561198399769275,0,TRUE,english,FALSE,FALSE,175511200,"steam made me verify game files in the middle of the ranked game i was playing, afterwards the game wouldn't launch so i had to delete the game and reinstall, just for it to not download.",TRUE,1726981329,1726981329,FALSE,0,1,0,FALSE,-0.32,negative
1727518246,7,5,2194,2294,1250,76561199635804617,0,TRUE,english,FALSE,FALSE,175737698,"Steam No1 Game, no2 GTA 5 )",TRUE,1727260585,1727260585,TRUE,0,0,0.4782608747482299,FALSE,-0.4,negative
1727482978,226,4,139326,139614,3626,76561198049321327,0,TRUE,english,FALSE,FALSE,175503611,"steam://rungame/730/76561202255233023/+csgo_download_match%20CSGO-7Cs5y-bYTWo-2Bv5o-RG3vp-d34uC
Someone tell me there are no cheaters in this game
steam://rungame/730/76561202255233023/+csgo_download_match%20CSGO-jWPhJ-H7uwq-dmx7p-zjbRw-fCsOH
Compared to a normal gold iV and mg1 game",TRUE,1726972017,1727415228,FALSE,0,0,0,FALSE,-0.216666667,negative
1727420738,7,1,6964,7269,323,76561198995476571,1,TRUE,english,FALSE,TRUE,175849024,steam://rungame/730/76561202255233023/+csgo_econ_action_preview%20S76561198246607476A23880241518D11540516907663353489,TRUE,1727403466,1727403466,TRUE,0,0,0,FALSE,0,neutral
1727038291,0,6,1135,1238,176,76561197969811577,0,TRUE,english,FALSE,FALSE,175553628,Still great after all this time,TRUE,1727022197,1727022197,TRUE,0,0,0,FALSE,0.8,positive
1727498980,0,1,4009,5193,2188,76561199737436743,0,TRUE,english,FALSE,FALSE,175513848,Still the best,TRUE,1726984745,1726984745,TRUE,0,0,0,FALSE,1,positive
1727517128,0,2,1012,1024,825,76561199065095776,0,TRUE,english,FALSE,FALSE,175935947,still the best in its calss,TRUE,1727515671,1727515671,TRUE,0,0,0,FALSE,1,positive
1727513033,2,1,31669,33003,4861,76561198824307519,1,TRUE,english,FALSE,FALSE,175767190,still worse than csgo,TRUE,1727292349,1727292349,FALSE,0,0,0,FALSE,-0.4,negative
1727509365,0,1,424,754,652,76561199277363346,0,TRUE,english,FALSE,FALSE,175663068,Stinky,TRUE,1727160698,1727160698,TRUE,0,0,0,FALSE,0,neutral
1727494794,0,1,23920,25892,6966,76561199749995758,0,TRUE,english,FALSE,FALSE,175679805,Style of living not a game!,TRUE,1727185121,1727185121,TRUE,0,0,0,FALSE,0.25,positive
1727449426,18,1,14203,14913,1643,76561198388298582,0,TRUE,english,FALSE,FALSE,175741495,"Subtick may be doing a little too much unnecessary work, the servers often skip a tick or two before actually relaying information to the players. That makes the game feel a lot worse when it could be amazing.",TRUE,1727266013,1727266013,FALSE,0,0,0,FALSE,-0.13125,negative
1727464959,13,4,10289,11523,2947,76561198965653007,0,TRUE,english,FALSE,FALSE,175676193,Subtick system-my ass,TRUE,1727181348,1727181348,TRUE,0,0,0,FALSE,0,neutral
1727305446,9,3,1882,1882,14,76561198865804107,0,TRUE,english,FALSE,FALSE,175777120,sucks,TRUE,1727305535,1727305535,TRUE,0,0,0,FALSE,-0.3,negative
1727459699,5,2,4758,4839,2267,76561199181979277,0,TRUE,english,FALSE,FALSE,175792831,"SUPER RACISM GAME, LIKE",TRUE,1727332193,1727332193,TRUE,0,0,0,FALSE,-0.033333333,negative
1727475545,0,1,5915,6704,3026,76561199719526105,0,TRUE,english,FALSE,FALSE,175737342,Superior experience,TRUE,1727260010,1727260010,TRUE,0,1,0.5238095521926879,FALSE,0.7,positive
1701989556,0,1,6600,6600,0,76561198281247158,0,TRUE,english,FALSE,FALSE,175768727,sus,TRUE,1727294111,1727294111,TRUE,0,0,0,FALSE,0,neutral
1727426441,5,2,40688,41241,6046,76561198303514139,1,TRUE,english,FALSE,TRUE,175834900,"syf. 3/4 graczy to kastraty bez mutacji, ktorzy ruchaja ci matke bo jestes ""chvjowy"" nie wiedzac, gdzie jest edward na mirage. vac ma na graczy wyjebongo, mecze hvh na poziomie globala to codziennosc, nawet nie ma sie co denerwowac. aktualizacje tego scierwa to jakis yeahbunny zart, ktry pluje nam prosto w twarz. predzej zobaczysz bialego kruka niz 128 tick na oficjalnych serwerach csgo, ale valve majac nas whoyou wperdoli ci rozowe karabiny, zeby 12 letni maciek z 5b podperdolil karte kredytowa matce i sie panoszyl na meczu, w ktorym robi 0-0-16. nie instaluj tego mordeczko, szkoda nerwow.",TRUE,1727382821,1727383027,FALSE,0,0,0,FALSE,0,neutral
1727440479,22,1,51996,52272,337,76561199192553811,0,TRUE,english,FALSE,FALSE,175629515,"Teached me several Russian cuss words.
Ruined my sleep schedule including school/work life.
Made my IQ drop by 20.

10/10 gaming expirience.",TRUE,1727113521,1727113521,TRUE,0,0,0,FALSE,0,neutral
1727481690,10,1,23197,23430,1535,76561199119703529,0,TRUE,english,FALSE,FALSE,175826668,team co mecz do bana ale gra spoko,TRUE,1727373804,1727373804,TRUE,0,0,0,FALSE,0,neutral
1727496296,0,1,2155,2311,673,76561198059747852,0,TRUE,english,FALSE,FALSE,175590003,terrible game full of cheaters and valve has given up on the game,TRUE,1727065421,1727065421,FALSE,0,1,0.5238095521926879,FALSE,-0.3625,negative
1727485498,88,4,90300,90442,489,76561198334309336,0,TRUE,english,FALSE,FALSE,175739130,"Terrible, just terrible. The spray sucks, consistent performance problems when it comes to FPS etc, tons of cheaters in premier and comp. Dead game.",TRUE,1727262700,1727262700,FALSE,0,3,0.5063742995262146,FALSE,-0.441666667,negative
1727272987,0,1,226,346,215,76561199772668535,0,TRUE,english,FALSE,TRUE,175737287,That is amazing a game that has bugs and do not have anticheat or new content,TRUE,1727259927,1727259927,TRUE,0,0,0,FALSE,0.11212121212121214,positive
1727457149,3,1,3108,3162,1664,76561199675789092,0,TRUE,english,FALSE,FALSE,175886566,THATS GOOD,TRUE,1727453943,1727453943,TRUE,0,0,0,FALSE,0.7,positive
1727518476,0,1,2715,2900,1780,76561199773461527,0,TRUE,english,FALSE,FALSE,175768069,"The anti-cheat system isn't great also tick rate issues, servers are kinda lacking and alot of work needs to be done (the most importantly new anticheat system) but common u can't go wrong on this fps legend, classic remastered game still has that 2015 vibe.",TRUE,1727293319,1727293319,TRUE,0,1,0.5238095521926879,FALSE,0.057575758,positive
1727372684,0,1,866639,866777,197,76561198278123030,0,TRUE,english,FALSE,FALSE,175459335,"The best FPS in the world, bar none.",TRUE,1726928712,1726928712,TRUE,0,0,0,FALSE,1,positive
1727292528,45,1,2000,2114,113,76561199387169251,0,TRUE,english,FALSE,FALSE,175549381,the best free shooting game on steam by far.,TRUE,1727018892,1727018892,TRUE,0,0,0,FALSE,0.27499999999999997,positive
1727287094,0,1,7272,7334,1309,76561199586796607,0,TRUE,english,FALSE,FALSE,175759055,the best game,TRUE,1727283429,1727283429,TRUE,0,0,0,FALSE,0.3,positive
1727517212,1,1,6450,6596,1244,76561199466979451,0,TRUE,english,FALSE,FALSE,175817873,The best game ever made by far,TRUE,1727364927,1727364927,TRUE,0,0,0,FALSE,0.2333333333333333,positive
1727437403,0,1,2242,2338,1158,76561199768570944,0,TRUE,english,FALSE,FALSE,175684169,"the biggest piece of dogshit, im in a state of love and hate for this game.",TRUE,1727189200,1727189200,TRUE,0,0,0,FALSE,-0.233333333,negative
1727513219,0,1,34530,34689,718,76561198193648838,0,TRUE,english,FALSE,FALSE,175846328,The Cheating in CS2 is out of control and has ruined the game for me. I have played CS from 1.6 to now and it has never been this terrible.,TRUE,1727399119,1727399119,FALSE,0,1,0.5238095521926879,FALSE,-0.7,negative
1727319873,0,1,7310,7772,745,76561199683150285,0,TRUE,english,FALSE,FALSE,175508792,THE COMMUNICATION IS GOOD ALONG WITH THE ABILITY TO TRADE SKINS,TRUE,1726978355,1726978355,TRUE,0,0,0,FALSE,0.7,positive
1727403156,0,2,2609,2815,1400,76561198802532199,0,TRUE,english,FALSE,FALSE,175494431,"the community is too toxic to recommend in good faith, unless you're thick skinned or toxic yourself.",TRUE,1726960100,1726960100,FALSE,0,0,0,FALSE,0.19999999999999996,positive
1727195906,37,2,193334,193346,399,76561197972621124,0,TRUE,english,FALSE,TRUE,175667426,The Deagle was made in Palestine. Change my mind.,TRUE,1727168466,1727168466,TRUE,0,0,0,FALSE,0,neutral
1727484363,88,2,11797,12142,931,76561199201952350,1,TRUE,english,FALSE,FALSE,175834713,"The game can be fun but also toxic....
Im using Fedora 40... Proton layer works well but you cant play on official servers due to VAC.
Native Linux version launched once after like hour of tinkering, but after that suddenly the game wont launch fo some reason.
Had to install it on Windows VM with GPU passthrough to play it, but I lost half of the FPS for some reason... other more demanding titels are working well in this VM.
Valve, please fix this.",TRUE,1727382593,1727382593,TRUE,0,0,0,FALSE,-0.052083333,negative
1727474112,31,2,9660,10711,2564,76561199021171618,0,TRUE,english,FALSE,FALSE,175630247,The game has made me extremely suicidal after having 30 year old men whine at me ,TRUE,1727114276,1727114276,FALSE,1,0,0,FALSE,-0.141666667,negative
1727199675,27,2,96767,96813,45,76561198804536679,0,TRUE,english,FALSE,FALSE,175692714,the game is good but i have a friend name kinsley he is dark system,TRUE,1727196986,1727196986,TRUE,0,0,0,FALSE,0.05,positive
1727467173,0,2,13472,13506,1218,76561199490392167,0,TRUE,english,FALSE,FALSE,175733233,"the game is shit
",TRUE,1727253206,1727253206,FALSE,0,0,0,FALSE,-0.3,negative
1727265108,0,3,39582,39626,44,76561198895981777,0,TRUE,english,FALSE,FALSE,175738025,The game that made me realize how much i hate russians,TRUE,1727261054,1727261054,TRUE,0,0,0,FALSE,-0.6,negative
1727506646,22,1,266744,267065,1017,76561197960553473,0,TRUE,english,FALSE,FALSE,175593280,"The game's tick rate is not truly tickless as claimed; this needs fixing. Additionally, the issue of cheaters is still a major problem and should be addressed more aggressively. Regular updates seem to be lackingmore consistent updates would be appreciated. Its time to rotate maps: consider removing Mirage and Inferno, and reintroduce classics like Cobblestone, Train, and Cache. Lastly, stop basing decisions on the opinions of inexperienced players and focus on what the core community wants.",TRUE,1727071469,1727071469,FALSE,0,3,0.5359954833984375,FALSE,0.079166667,positive
1727517674,0,2,1060,1813,1813,76561199773533422,0,TRUE,english,FALSE,FALSE,175720733,"The graphics look good, the gun play is amazing but its honestly disappointing how you almost have to buy prime if you want to peacefully enjoy a couple of matches without getting hackers in your lobbies, its frustrating how easy it is for people to cheat in this game with little to no consequence I have played around 10-15 matches maybe more but in this time I have encountered about 5 hackers in separate games, The anti cheat system (if they have any) is almost non functional and to add in just when I thought buying prime was enough 8 games in we encountered yet another hacker...
",TRUE,1727231582,1727231582,TRUE,0,0,0,FALSE,0.10458333333333333,positive
1727385001,23,3,1958,2030,998,76561199130106583,0,TRUE,english,FALSE,FALSE,175833162,The hobby.,TRUE,1727380764,1727380764,TRUE,0,0,0,FALSE,0,neutral
1727478383,0,2,4347,4889,2514,76561199764346025,0,TRUE,english,FALSE,FALSE,175573505,The most addictive game on earth!,TRUE,1727040985,1727040985,TRUE,0,0,0,FALSE,0,neutral
1727513432,0,1,1009,1186,1128,76561199775690892,0,TRUE,english,FALSE,TRUE,175795806,"The most realistic Cs2 review.


--(Graphics)--
- High end, rtx ahh shit going on
- Medium [spoiler] straight dogwater 
-Medium but worse
-Lower the resolution to a point u can only see pixels
 
--(Difficulty)--
-Get koed in the first 5 seconds of the match by a random guy
-Play with bots on impossible difficulty
-Playing with bots on medium difficulty
-Easy

--(The anticheat)--
-Best ever, not a single cheat get undected
-Almost the best
-Some cheats can get trought
-Dont ban players if they are cheating or even give them a cooldown (Rage exploiters)

--(The teammates)--
-Very nice, good communication
-Sometimes talks
-Russian guy sniffing and yelling at the mic at 3 am
-The worst.

--(Fun or Boring?)--
-Pretty fun, with all of the above
-Almost boring
-Straight to sleep

Overall, Pretty good game with some decent graphics *if u have a nasa workstation  and lots of fun tbh, however good luck getting started from all of the tryhards sweating their ass checks.
And the noobs on ur team, and russians screaming on the mic and putting all the blame on somoane if they lost the round.
Goodluck, Cheers!










NOTE: This was a parody, welp half of it imo",TRUE,1727337902,1727337902,TRUE,0,0,0,FALSE,0.082619048,positive
1727451810,2,1,22329,23223,3705,76561199141854348,0,TRUE,english,FALSE,FALSE,175835217,"the rusian is good 
",TRUE,1727383163,1727383163,TRUE,0,0,0,FALSE,0.7,positive
1727441034,0,1,4372,4501,508,76561199676448962,0,TRUE,english,FALSE,FALSE,175625775,There is going to be a guaranteed hacker on your first comp match. Good luck,TRUE,1727109680,1727109680,FALSE,0,4,0.537366509,FALSE,0.475,positive
1727498489,0,3,1209,1393,184,76561198355227503,0,TRUE,english,FALSE,TRUE,175912202,There is only one problem with this game which is that the players are never equal. Everything else is pretty much phenomenal.,TRUE,1727482464,1727482464,TRUE,0,0,0,FALSE,0.07,positive
1727487432,27,5,12909,15402,3560,76561198834273594,0,TRUE,english,FALSE,FALSE,175521648,These kids be sweating,TRUE,1726993737,1726993737,FALSE,0,0,0,FALSE,0,neutral
1727379569,0,1,3493,3588,110,76561199388751930,0,TRUE,english,FALSE,FALSE,175523519,"they band you with no resoun
",TRUE,1726995826,1726995826,FALSE,1,0,0.4868228435516357,FALSE,0,neutral
1727344630,19,2,25071,25071,2,76561198334021383,0,TRUE,english,FALSE,FALSE,175799925,they banned 6-7 years before without reason by CSGO now i cannot play CS2,TRUE,1727344703,1727344703,FALSE,0,0,0,FALSE,0,neutral
1727229625,0,1,4340,4446,355,76561199007355565,0,TRUE,english,FALSE,FALSE,175489261,They delete you out from the team when you have the most kills!! sad this is possible when you have a crazy game and they delete you without any reason! SMFD!,TRUE,1726954138,1726954138,FALSE,0,0,0.4761904776096343,FALSE,-0.18875,negative
1727517806,0,1,30156,30392,812,76561198242099112,0,TRUE,english,FALSE,FALSE,175633843,They have absolutely destroyed this game,TRUE,1727118108,1727118108,FALSE,0,1,0,FALSE,-0.1,negative
1725488219,0,11,131980,131980,0,76561198120325494,2,TRUE,english,FALSE,FALSE,175883292,they ruined a great game.,TRUE,1727451002,1727451002,FALSE,0,2,0.5454545617103576,FALSE,0.2,positive
1708031572,0,32,33987,33987,0,76561198067789559,0,TRUE,english,FALSE,FALSE,175867567,They ruined surf mechanics,TRUE,1727434334,1727434334,FALSE,0,1,0,FALSE,0,neutral
1727511037,21,5,3215,3584,724,76561198882253201,0,TRUE,english,FALSE,FALSE,175594948,"they should have mandatory iq tests for those who play this game
",TRUE,1727074794,1727074794,TRUE,0,0,0,FALSE,-0.4,negative
1727517501,0,11,13242,13543,1457,76561199547868429,0,TRUE,english,FALSE,FALSE,175671541,This game alone just feels like your in actual combat. 10/10,TRUE,1727175071,1727175071,TRUE,0,0,0,FALSE,-0.2,negative
1727491622,0,3,37528,37889,2622,76561199017049551,0,TRUE,english,FALSE,FALSE,175877094,This game fucking sucks,TRUE,1727445276,1727445276,FALSE,0,1,0.5061728358268737,FALSE,-0.35,negative
1727481520,83,10,23990,24026,1502,76561199057786552,0,TRUE,english,FALSE,FALSE,175855057,this game fucking sucks,TRUE,1727413277,1727413277,FALSE,1,1,0.521739125,FALSE,-0.35,negative
1727449112,1,1,4769,5172,3165,76561198992040839,0,TRUE,english,FALSE,TRUE,175860801,"this game gived me moods better with my gril friend  lol *_*

loved cs2",TRUE,1727423761,1727423761,TRUE,0,0,0,FALSE,0.4,positive
1727516041,6,1,33572,33750,1552,76561199588897743,0,TRUE,english,FALSE,TRUE,175612302,"this game has too much hackers and teamates that wont communicate
",TRUE,1727097503,1727097503,FALSE,0,0,0,FALSE,-0.1,negative
1727455420,0,1,11907,11918,13,76561198327716748,0,TRUE,english,FALSE,TRUE,175887457,"this game i shit
",TRUE,1727454748,1727454748,TRUE,0,0,0,FALSE,-0.3,negative
1727498680,69,9,16990,17357,1590,76561199025588982,0,TRUE,english,FALSE,FALSE,175486681,this game is a mental warfare tactic used by the russians,TRUE,1726951460,1726951460,TRUE,1,0,0,FALSE,-0.25,negative
1726926450,14,2,26504,26504,388,76561199394554843,0,TRUE,english,FALSE,TRUE,175456257,This game is absolute dogshit. I just got a 7day cooldown for kicking to many teamates. it doersnt stop the fucking game should be considered as a horror game do to its jumpscares. very bad game it lags and the delay is brutal.,TRUE,1726926521,1726926521,FALSE,0,1,0.5238095521926879,FALSE,-0.335625,negative
1727384493,0,1,91546,91748,561,76561198041939830,0,TRUE,english,FALSE,FALSE,175486600,"this game is an incomplete mess, avoid",TRUE,1726951394,1726951394,FALSE,0,1,0,FALSE,-0.2875,negative
1727044644,0,2,24816,24816,75,76561198854087328,0,TRUE,english,FALSE,FALSE,175576467,This game is ass,TRUE,1727044741,1727044741,FALSE,0,1,0,FALSE,-0.4,negative
1727461870,0,1,912,1023,590,76561199763670926,0,TRUE,english,FALSE,FALSE,175888048,This game is autist center and russia is the 99% of the populatison but i am a autist sooooooo,TRUE,1727455281,1727455281,TRUE,0,0,0,FALSE,-0.25,negative
1727500402,0,1,59190,59201,766,76561199094422844,0,TRUE,english,FALSE,FALSE,175924389,"This game is awful. Don't buy, don't play, don't give support. This game is the worst!",TRUE,1727499857,1727499857,FALSE,0,3,0,FALSE,-0.7,negative
1727503090,2,1,8659,8811,1156,76561199736930290,0,TRUE,english,FALSE,FALSE,175795319,this game is for monkeys,TRUE,1727337020,1727337020,FALSE,0,0,0,FALSE,-0.4,negative
1726927113,103,7,112685,112685,113,76561198213835163,0,TRUE,english,FALSE,FALSE,175457098,"This game is FUCKING DOGSHIT, its not csgo dont be fooled. FUCKING PISS BOTTOM TIER SHIT GAME",TRUE,1726927193,1726927193,FALSE,0,0,0,FALSE,-0.44,negative
